date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
2/24/2007,50.41446,45.98168,47.42767,45.8635,47.65615,45.14264,41.43468,41.18971,51.58024,59.30562,60.26376,58.58636,56.97744,51.27064,50.27001,53.53139,30.25882,2.65346,53.54181,42.95896,43.45536,44.22197,46.99415,47.52184
2/25/2007,48.23691,40.94712,40.34056,44.89749,35.92373,32.29354,23.10007,27.80208,44.79564,45.13691,53.93063,43.18304,43.29471,45.20684,58.08002,55.43994,48.7512,47.19804,60.29809,52.30025,57.00323,162.81674,47.44857,39.13749
2/26/2007,49.80619,44.40267,43.52153,52.13761,52.73488,25.23597,5.88934,50.84552,46.17812,52.53267,52.24382,48.00136,49.58711,48.88726,48.95411,48.4302,55.44661,45.3155,96.96987,45.44468,59.07878,55.3225,56.8887,52.34323
2/27/2007,8.68902,46.6017,48.97618,35.49141,43.58693,27.67774,54.96181,42.79313,54.24751,53.63356,56.88428,73.14256,60.56849,71.47927,70.33023,71.37448,55.69158,51.20489,191.90983,76.06681,256.77376,60.52498,118.04361,55.73832
2/28/2007,49.67359,53.24312,55.58374,58.68598,56.79722,79.61375,79.74705,40.63631,43.65343,43.93697,46.14692,47.99291,48.86788,43.7328,42.17048,41.48129,38.45621,13.39188,57.00382,54.85773,61.24072,57.05902,58.01565,48.37448
3/1/2007,48.36449,51.48825,34.65204,22.32287,46.08393,51.13815,120.37248,75.29635,93.38866,47.55652,47.60297,43.37501,43.57416,43.38993,41.08369,42.74893,43.9141,41.91615,135.54086,61.18723,65.63454,106.21388,78.21676,46.62917
3/2/2007,46.787,40.85361,43.53677,40.68199,44.35151,45.09549,48.05433,47.72433,50.23734,49.79237,62.98024,57.84217,49.10242,47.42683,47.61579,46.27935,43.50369,36.13736,52.55845,43.8529,48.46496,54.0337,89.34408,48.57789
3/3/2007,44.76594,36.7759,40.14734,34.49132,24.46698,33.53771,29.743,28.93304,41.36578,43.5331,51.59772,53.2002,43.05978,42.46886,41.89512,42.79325,43.64926,45.38091,47.19201,43.31802,44.43779,49.92454,45.24874,44.44173
3/4/2007,42.35917,41.11984,48.76129,46.6195,46.49517,45.55909,37.65186,49.18537,33.1217,41.15331,40.47823,40.13208,43.10373,38.64265,43.27583,44.00316,48.44609,43.52958,54.79875,43.41899,64.58779,61.88799,49.51778,42.99691
3/5/2007,44.9459,38.85231,33.94567,36.74461,40.53548,19.36268,36.81328,38.52135,41.93403,45.30806,49.0915,45.81751,50.45866,46.34918,54.44251,47.40679,44.97713,38.32197,59.17511,50.59344,52.37297,48.07931,44.562,42.68958
3/6/2007,43.11366,40.6778,42.73344,33.48714,32.2212,41.55915,18.48085,39.77479,40.60603,40.79847,60.50846,55.4624,44.67568,51.53287,124.24283,43.04473,51.77814,39.963,44.39647,43.85532,47.45366,38.01075,41.67254,39.78727
3/7/2007,44.15949,44.83586,40.62079,25.93254,31.72982,40.9044,24.38526,32.81533,43.91827,55.82927,71.9045,47.68897,62.87929,66.77278,58.93489,48.5697,35.62252,35.28949,89.00881,48.81076,40.10236,39.54449,38.9509,43.66694
3/8/2007,41.10195,35.66113,30.121,30.74184,29.29045,44.1837,46.72552,43.00273,42.26575,50.01094,61.6967,46.94631,50.58831,53.30881,50.52256,41.08622,44.93212,52.04728,161.51643,89.14759,55.62844,43.56664,34.46911,26.2263
3/9/2007,36.54984,35.52924,33.43436,31.761,29.91958,36.01595,27.19111,134.27952,51.55474,53.51628,70.836,52.88291,39.64467,42.11247,41.30334,35.52161,44.09986,43.82189,63.73032,51.82922,54.75362,45.2202,46.42227,-0.49609
3/10/2007,-4.65634,-5.83725,22.80193,38.28319,33.58295,43.86381,38.27243,52.94431,236.46187,47.22676,48.45893,39.85825,36.75309,35.9686,36.477,25.77514,41.49717,30.06755,173.35316,59.6684,61.87026,56.2187,41.26163,33.73677
3/11/2007,10.57581,24.87333,0,31.74598,7.53343,42.24892,6.61625,18.46168,20.85058,29.62399,34.36577,37.26266,32.65764,34.37208,37.30054,37.16521,40.14705,40.17543,32.11662,130.5249,50.28979,75.372,102.05967,197.63416
3/12/2007,81.34792,35.80842,-3.21091,-23.86182,-6.02028,15.47059,10.86798,43.41815,36.0122,35.61422,43.4858,50.14595,58.87787,126.27008,75.02849,71.95855,75.29048,49.13792,39.92182,155.11226,45.66788,55.45746,48.72804,40.64714
3/13/2007,40.73984,33.40386,35.41231,2.85166,19.0727,22.079,29.52289,36.4757,23.84906,33.55553,38.99196,32.07262,40.981,38.76254,38.49798,35.77654,39.17976,36.08669,38.26274,36.32662,37.96485,36.14962,37.81993,30.41309
3/14/2007,16.31094,7.41929,12.67712,-4.32545,1.28124,19.80173,35.54593,57.06062,32.22993,40.92574,44.76862,49.78007,47.39924,49.1082,55.30071,64.16962,31.33157,18.29417,28.93591,32.89224,46.9219,61.44048,42.56696,132.21985
3/15/2007,13.55138,17.75567,-4.65363,0.56084,28.15759,168.16945,81.06883,142.28114,61.38917,114.08949,59.70265,44.81596,45.93522,61.29794,119.57271,110.83264,63.85739,44.45208,41.6188,54.01935,58.37542,112.23116,46.23209,60.7802
3/16/2007,24.20994,29.82501,41.80041,36.62244,11.91396,27.33742,28.07805,42.57226,35.90052,35.98034,40.84048,43.34763,43.86732,62.5966,105.8925,186.60862,49.5938,44.34972,38.17373,85.06272,54.81367,62.29757,102.88739,46.91838
3/17/2007,94.70143,31.89739,35.92669,35.06834,29.38637,36.02444,28.30418,28.06977,13.91039,34.76426,27.71781,31.30676,31.92534,28.33879,31.59864,21.73953,25.52997,25.53569,23.33599,28.61809,24.11236,14.06074,23.05929,27.6171
3/18/2007,19.36019,24.32347,37.23439,30.02155,52.64075,16.39219,28.04219,-23.67815,15.26667,6.65019,-0.62425,23.24435,25.35315,23.98111,31.32765,20.59938,27.47899,11.53487,31.42234,160.04171,49.29432,181.61268,135.30157,27.98153
3/19/2007,29.80936,27.69911,56.3601,58.39006,27.35035,18.1095,29.75407,53.09791,144.1027,33.19943,38.94174,40.58906,49.47731,36.78689,44.59252,35.63327,37.37927,30.98721,43.31622,71.83099,59.44748,78.19432,67.32171,33.06006
3/20/2007,13.5291,25.96153,27.58351,21.16711,20.23075,13.61507,68.71755,173.01004,122.07547,58.97247,66.53726,114.39312,56.66529,47.45344,57.68917,94.88994,31.96282,28.45078,27.25958,40.99684,31.32949,150.92907,36.59699,18.36186
3/21/2007,13.70565,0.49887,-8.07101,-23.0757,-7.21578,-10.99051,27.26979,28.56527,152.9872,35.25625,40.90233,50.35937,38.48453,74.07582,43.00561,33.84169,36.90384,32.54513,25.94356,35.70747,55.83966,70.42516,69.05698,37.67004
3/22/2007,60.67012,45.0798,42.95602,36.06841,44.15942,33.56814,27.01115,204.27086,32.05737,34.35157,39.64594,37.83299,62.53607,39.67656,46.68791,49.68243,58.66352,52.97578,26.90609,151.08079,88.35523,158.19507,36.58496,128.02939
3/23/2007,25.26306,42.70433,23.5893,-0.73083,178.88463,40.96311,58.2752,40.28036,44.84984,43.37667,72.37286,75.00349,71.28315,62.17985,57.70535,45.50725,45.59877,43.32541,30.96329,44.43994,44.18216,39.25485,33.93035,29.56297
3/24/2007,45.81084,29.95991,44.12936,41.23044,21.87976,44.72266,45.1966,24.97636,27.89693,26.56397,31.15297,31.75483,30.90946,27.44297,22.33241,13.32601,7.1725,-24.609,-10.36413,4.01081,37.08376,37.80469,27.46774,11.53626
3/25/2007,46.03039,45.28703,-22.1202,33.77579,50.001,33.88923,25.25708,29.1418,40.63946,29.70756,30.0143,27.92352,30.88623,39.15553,58.20767,23.0416,19.61155,19.65311,16.27121,57.59834,79.46878,47.7803,84.10954,44.76661
3/26/2007,42.09568,14.57839,14.00408,7.57219,33.50075,23.09515,43.1758,115.69189,137.05229,38.64769,239.42014,134.42423,32.23393,40.52703,41.87087,36.97123,38.1566,34.58875,135.39298,213.84113,46.55769,133.22806,186.3349,104.41301
3/27/2007,132.98264,-0.84129,71.6315,11.07644,45.19175,85.32782,332.45682,189.85684,135.92745,278.29602,308.47174,71.37884,46.24369,48.09169,36.26352,36.6288,27.56255,23.55725,27.42366,140.08258,210.809,97.50763,138.86835,95.69671
3/28/2007,61.12041,45.33601,40.72399,-3.78962,44.15735,26.70078,101.35348,36.17226,38.10273,36.03506,36.97872,36.85766,82.42076,46.26865,72.4996,41.61967,38.96719,37.11951,37.569,102.13743,131.70402,252.06114,129.10453,130.21641
3/29/2007,37.61228,36.85068,35.79352,35.001,19.13684,63.74792,135.08826,84.67993,59.53502,165.41312,71.55744,69.64239,64.54012,63.98847,60.58717,197.26818,57.13549,41.79758,46.635,99.86334,43.77637,41.89843,57.5324,29.12159
3/30/2007,83.86224,37.60705,42.55181,52.52865,34.52131,21.01604,28.9985,51.52491,68.81372,55.50471,130.38638,132.91955,113.09334,72.69138,146.34165,70.85322,45.51401,33.81985,25.30071,31.98396,46.23769,34.12375,65.50564,76.13895
3/31/2007,50.79604,37.3336,43.43043,11.10221,14.54745,35.57967,31.73606,12.65039,12.23184,32.46126,41.30214,50.2574,51.08717,52.75817,42.05843,37.88501,34.7892,26.61002,29.91792,37.1855,45.37932,32.34863,43.39554,38.02441
4/1/2007,13.27111,-2.09603,18.73304,24.23564,27.001,25.72839,20.87036,1.46455,27.72731,24.6254,27.52465,24.32523,27.38285,33.01757,31.35939,30.58279,24.43012,24.49136,28.38578,60.33158,75.23568,38.86,37.17564,60.79066
4/2/2007,13.3553,17.76033,6.70399,4.7201,16.99442,-4.10396,30.87851,38.55558,176.38946,99.04797,56.35682,48.6463,53.37255,57.65048,43.07189,58.1564,44.91524,137.35068,47.83229,82.15601,181.23296,46.8817,50.40495,47.7094
4/3/2007,51.28505,40.35128,39.69564,49.19842,56.16658,46.19585,150.8112,54.71867,46.18484,74.3916,157.11292,66.59286,71.68028,55.63225,67.55531,53.09171,45.94363,42.85088,41.14733,38.98578,69.22042,90.3997,101.81671,143.72557
4/4/2007,99.69956,37.35725,37.02365,38.40972,40.58707,35.54347,25.90897,36.56897,32.41854,40.16876,44.70385,46.47343,45.58835,49.07372,45.60064,46.83436,41.59678,40.9336,41.12314,46.33405,44.07976,48.39033,135.05845,101.42486
4/5/2007,33.62657,38.25087,34.12201,41.03516,38.33327,30.53544,35.12117,42.41054,44.93832,42.80741,43.3143,43.10876,43.7166,45.67403,42.63983,41.78708,42.55235,41.59162,37.27012,33.93668,59.0853,108.15575,138.35996,89.08036
4/6/2007,43.30958,34.40665,20.001,20.001,20.001,19.78866,10.16446,17.85713,16.38981,28.60446,30.21671,34.93985,31.72209,23.62841,20.84293,20.001,23.90545,29.23148,18.96317,28.27807,39.27422,37.63999,108.35333,58.78101
4/7/2007,38.81943,44.18486,41.3473,-26.86986,10.56179,33.7503,2.62591,31.57824,34.92683,40.46884,38.42876,34.48673,36.74999,37.67718,21.17017,22.35323,23.21754,17.72672,23.90227,6.26988,34.05387,139.63893,151.58061,7.12696
4/8/2007,38.52254,34.94761,-14.44804,-28.05353,19.97782,7.85216,45.43607,44.88373,65.01928,33.17707,21.30937,26.05049,19.55422,22.78969,31.22565,19.17468,2.38556,23.49986,13.31337,6.94556,37.32172,29.42977,123.24545,29.94805
4/9/2007,30.23397,-13.32922,32.46394,2.59023,22.75358,53.97462,14.77952,137.72171,105.46302,40.85009,44.53075,53.75567,94.88325,125.9063,183.58803,113.02179,48.27148,57.48703,51.56077,79.3112,141.10651,62.10038,161.76668,45.70013
4/10/2007,181.45982,49.3463,50.1605,57.14554,67.04814,53.82462,47.10605,45.92038,39.05051,47.1013,50.91403,50.92005,57.90423,59.19998,51.44828,60.03024,52.05834,54.38999,44.73228,55.87829,60.36172,47.97697,55.35847,49.77733
4/11/2007,58.30003,34.7003,30.52602,34.19624,36.68437,29.65974,8.23554,44.52358,109.64373,69.79809,50.2305,48.95555,53.44591,44.99399,44.05783,42.66667,42.78278,41.37796,43.39312,37.08301,54.74,150.43363,61.91175,41.85372
4/12/2007,43.95965,21.05783,32.51696,32.90712,31.40171,40.72115,32.84257,142.05291,52.99513,63.85124,46.20164,46.36144,44.12119,45.5621,45.83405,43.00831,38.63314,37.04346,28.89252,37.74771,49.49421,54.56929,57.90842,51.70367
4/13/2007,53.32308,37.39097,41.45592,41.73893,23.76051,35.83115,43.42586,57.16349,61.18843,57.20324,74.42987,71.80771,55.82556,66.69253,72.64506,75.92503,59.73424,46.98131,37.51341,34.36767,52.62692,48.54542,113.07556,88.73725
4/14/2007,58.28425,47.51446,46.991,44.46275,46.4956,49.73678,37.86743,58.19708,47.76049,57.66222,59.90054,53.29655,58.14623,44.70704,40.62168,41.10523,44.63385,47.27987,40.3697,40.58946,64.91597,65.66204,120.58128,59.59103
4/15/2007,54.43041,45.0437,21.6497,38.81511,46.97229,46.9185,36.08161,23.75101,26.98926,26.48476,34.89597,37.81401,40.08628,45.91993,45.18906,42.25336,53.49222,54.38418,41.58634,41.40255,186.66668,87.69743,88.19407,47.74382
4/16/2007,43.94961,36.22179,0.001,9.71837,17.38,27.03116,42.67381,66.07037,52.16505,55.08416,235.46297,183.52204,201.42538,227.48202,150.03476,94.2387,105.64945,63.70595,65.52549,101.3431,233.83145,80.30116,68.77832,51.83983
4/17/2007,39.28967,34.80702,34.59623,33.001,37.97826,34.7469,34.07637,51.38116,40.23622,82.70905,131.16483,93.4316,56.5324,70.28987,54.35891,50.86583,62.11406,45.98224,58.23836,96.4198,178.46652,126.1463,134.58956,52.1752
4/18/2007,45.68763,36.20199,21.30253,36.001,36.5869,37.01478,40.82344,41.66727,35.73942,38.48976,42.39167,37.22364,38.09163,38.96069,39.38453,44.77037,41.64678,33.29738,33.85567,32.12557,62.93432,94.06943,64.31962,103.95607
4/19/2007,45.18448,39.13114,29.34668,31.40667,44.20107,47.04764,45.46824,60.91584,133.11926,171.51493,70.69548,55.01035,53.9189,78.62366,56.78383,43.71432,46.25056,45.12859,42.03134,43.48284,62.83525,47.26974,147.0152,72.40096
4/20/2007,46.26633,41.33692,41.06079,25.48055,43.4835,33.26568,38.75897,42.06646,54.25723,56.32067,53.43166,57.10518,46.14383,48.48241,41.50278,44.30805,45.42829,47.46353,41.98481,35.48662,43.47491,44.83639,45.54617,39.08042
4/21/2007,73.81856,41.14102,34.10423,37.43189,14.02526,29.44939,36.23019,38.33487,32.87455,35.35882,40.92861,40.13922,68.21921,44.42988,36.0174,44.24558,44.25254,36.32099,36.47854,35.58866,41.37544,41.74837,110.041,39.97038
4/22/2007,49.48444,39.31458,42.13019,38.30232,33.85018,32.21863,32.04796,35.89727,30.68244,30.59229,32.78868,33.75176,37.95541,36.65895,28.99505,35.25231,21.19347,27.01658,35.67187,37.01452,46.47395,43.9069,45.52586,157.61278
4/23/2007,37.62561,43.93424,30.51335,2.41827,10.21002,-8.10455,38.99818,55.74231,42.48722,43.36386,44.82062,47.3187,39.95066,43.09477,43.15042,42.60565,43.32635,36.53492,34.25031,38.43716,103.42332,42.2366,43.48952,103.39771
4/24/2007,34.77171,-5.17001,23.16784,29.72974,37.11211,28.15721,38.42191,44.8176,43.05795,51.45779,50.52372,49.25084,50.59687,50.49323,48.346,44.66788,41.67077,43.07161,42.04808,49.43963,67.91677,43.70251,98.17708,47.81224
4/25/2007,120.31362,35.49112,-0.76428,39.13168,49.87769,77.43793,29.82572,49.3251,41.90148,49.98032,159.49011,66.35598,48.22646,50.81459,52.74853,46.55898,46.80059,44.57805,41.47632,39.37748,132.78849,84.90233,148.81574,52.97403
4/26/2007,43.3435,42.93843,40.21003,42.36334,46.19771,41.50462,41.72661,47.19425,45.16281,45.77339,50.22151,107.3432,58.78717,121.1375,51.71028,53.99145,48.13666,44.65944,43.16205,40.51521,77.1343,56.40799,52.18003,40.43785
4/27/2007,51.10921,48.54513,38.66798,31.77408,46.34634,43.21797,25.50355,49.56432,44.5604,46.80297,46.06086,46.31022,48.23416,60.8539,172.61248,79.94168,70.10074,63.70399,66.69159,56.17696,80.06314,186.25216,157.04811,62.77709
4/28/2007,233.40751,40.37482,39.85254,34.76171,34.88918,36.35368,22.22741,33.45478,34.27772,35.52819,40.87009,46.96569,50.46405,50.28502,98.69006,153.02851,143.94371,160.25078,65.0044,49.9978,172.30029,66.64122,60.49971,55.61489
4/29/2007,86.58456,38.01552,17.83668,1.29003,-10.83847,37.03957,0.1962,10.6954,41.1323,42.09348,37.95562,42.87582,41.98556,41.24038,52.76906,262.20576,211.14527,43.38055,52.91534,47.19955,61.38,45.37585,54.94241,27.91418
4/30/2007,140.86378,40.15545,33.33465,33.01488,20.15875,41.52655,44.07222,49.45464,57.80708,63.50927,85.00524,167.56495,172.74741,354.61812,385.5193,396.95441,220.01379,88.25527,70.3113,89.87128,119.01022,182.28229,68.82014,40.84001
5/1/2007,31.43404,43.98891,62.01934,40.09531,33.48847,25.21696,13.01954,50.67273,51.31563,49.21268,53.31945,50.86637,48.32226,156.16932,59.53202,54.4507,46.74677,44.72332,51.91578,119.12239,157.84553,79.8229,143.13904,74.81245
5/2/2007,72.05353,49.66785,44.85905,42.64951,44.1985,33.68676,20.97544,49.15055,52.32013,45.75818,57.99249,75.3322,59.87848,46.07827,48.75846,50.48349,54.79567,40.68563,38.49402,38.88784,60.70661,59.25942,171.72061,48.10522
5/3/2007,200.67647,37.67365,40.28525,41.98965,41.39066,12.18967,27.89969,41.86357,42.52121,47.65094,62.12886,68.36029,48.13551,45.692,42.0075,43.3879,42.91139,40.9706,46.54387,64.07313,140.15727,56.87687,123.91726,44.32132
5/4/2007,148.39046,47.56877,4.19782,42.81108,15.66608,24.14013,18.25763,57.87127,33.72736,33.82093,46.42181,272.93431,49.92902,117.38204,81.48552,61.29605,57.45618,46.54712,43.07588,50.63971,58.65207,52.03438,57.12307,56.87747
5/5/2007,130.18629,60.43636,43.10796,55.81676,46.59131,18.75989,32.75948,39.6771,7.26745,27.5525,38.21552,47.33277,52.40037,42.03969,41.36318,37.99856,32.29433,28.001,34.90311,29.04355,51.09506,70.40994,78.52507,116.74337
5/6/2007,39.936,30.83241,-16.23572,-17.6424,1.21194,32.02165,-17.02044,19.33189,37.2718,35.88285,21.38898,40.21916,28.33229,34.45967,28.32275,27.09252,27.37119,27.58338,27.80694,29.34248,76.88127,110.3473,122.70135,104.52519
5/7/2007,40.54928,34.9951,3.91638,-0.182,32.57624,28.24544,18.29569,38.45692,31.05939,43.38123,49.63898,61.90815,56.02192,69.59635,65.77499,72.17631,186.44139,78.10684,73.45494,154.65807,261.84192,134.45662,52.28342,41.3425
5/8/2007,59.48569,26.77584,28.70617,30.90535,29.79737,49.65011,40.14103,54.90572,63.17699,63.04674,144.78637,84.88695,165.24213,87.93467,117.97569,358.69462,355.86211,322.75792,369.8645,70.60322,185.37032,120.46123,91.78291,62.05347
5/9/2007,46.5468,54.42615,54.85687,25.02469,49.16213,26.08562,37.53162,52.36868,60.69463,58.02178,65.31418,69.62094,56.65891,69.60813,70.89519,73.77683,82.40401,82.46462,73.86412,69.38491,75.47337,62.94651,50.79848,41.60946
5/10/2007,48.41483,19.81308,23.46483,10.82442,25.37608,26.34218,10.33671,45.46884,46.04661,42.61337,57.3644,74.63233,75.41624,76.52023,76.99812,73.63749,77.38708,71.20233,69.94422,62.8998,68.47892,66.22123,102.00735,60.21666
5/11/2007,48.81727,41.26143,45.16437,42.71257,41.57818,30.69998,8.58774,48.70629,44.27601,54.50354,61.27783,67.28819,79.17616,70.10505,76.68278,72.55248,72.16117,62.00266,59.66326,52.40253,60.4264,54.21412,53.16066,62.91816
5/12/2007,46.58985,50.16694,40.78616,34.29037,41.43781,39.89122,24.55162,40.33289,43.90023,43.41702,44.34885,51.77142,49.90825,47.01092,47.29775,45.64815,46.56414,44.32443,46.75717,44.15039,71.84694,66.41537,54.20926,52.55694
5/13/2007,39.51626,40.99966,41.61206,10.5391,34.72407,34.63565,6.08215,51.70701,-2.22953,29.83595,45.33417,48.26335,60.55787,53.51807,51.99842,46.01158,47.77626,46.39734,45.90748,51.71328,66.96194,54.55566,56.60916,42.88123
5/14/2007,44.74459,26.27968,18.47825,29.55161,28.71133,44.62862,36.95697,51.07722,46.23049,61.28359,75.68448,199.85461,67.53324,68.35366,71.42946,71.8378,78.36045,70.16166,49.30116,52.57135,65.46874,51.29479,151.04591,50.87549
5/15/2007,58.43139,52.98384,39.53083,37.72059,25.62999,47.28918,35.46472,56.96018,47.59695,48.52382,62.13614,54.65528,47.99716,58.09264,67.18413,75.26166,64.78161,51.33728,43.78514,49.10013,92.09943,55.61599,243.13849,54.25202
5/16/2007,51.66108,43.3607,45.71496,35.80311,34.34201,14.15329,24.87,42.66622,44.02465,45.93769,57.19868,63.74056,64.34078,62.46088,70.31678,145.97622,78.57775,62.05315,55.93829,45.27859,113.99161,55.74711,70.49118,50.21294
5/17/2007,62.45921,51.54755,38.83611,29.01267,41.48157,41.50111,40.89393,58.04915,57.45076,56.4046,165.5606,102.29774,73.41879,78.49307,77.7203,75.67594,72.09303,64.99514,51.09884,43.313,58.51901,92.66511,56.68662,55.05082
5/18/2007,64.15532,44.91438,39.94187,36.80633,48.44692,25.12892,11.3675,62.4363,44.03339,64.53109,67.90185,59.21456,68.22127,74.65669,74.89041,79.84689,75.14244,67.34607,58.54484,46.7123,57.72153,58.63959,69.83334,85.02804
5/19/2007,69.6472,65.80314,68.58344,51.51725,45.41888,51.37967,28.76175,44.26231,39.33333,58.7341,48.96657,100.01902,77.42983,69.55152,76.55408,67.2916,68.87657,53.9048,60.26336,52.84741,65.36552,78.5272,59.45498,63.86037
5/20/2007,47.71629,50.09332,48.38537,41.55322,48.31747,64.28325,17.50872,47.87287,27.13818,62.03167,55.57171,47.60122,44.66506,51.62048,54.08885,54.50321,51.10611,52.26008,60.43364,47.28571,75.22949,79.64966,122.96524,60.68106
5/21/2007,46.8963,49.08178,38.78368,21.095,22.81009,37.33932,23.05369,51.70882,53.45033,234.61884,93.22608,68.84826,51.11456,54.97648,56.14829,54.29188,49.81635,51.05603,59.16208,69.93282,84.69284,130.07136,129.73276,144.52278
5/22/2007,68.2076,51.038,40.47001,40.33648,41.80359,52.26778,36.85314,53.13517,50.16745,59.54981,63.46209,60.83703,56.82593,55.5826,50.1621,50.77816,87.55752,116.44774,67.73244,84.90645,61.854,179.29143,142.78075,61.35502
5/23/2007,63.1863,41.29531,43.65193,45.001,46.05797,50.69937,36.69582,55.37865,54.63088,54.36841,72.6987,90.79818,58.94337,77.38819,133.10766,68.47918,117.26046,58.93285,62.03602,56.65031,77.0235,74.77518,136.26747,53.77582
5/24/2007,80.32163,45.26728,40.51723,36.19458,49.83603,46.61602,35.7863,38.037,51.15617,54.43015,56.55318,55.07536,55.50246,52.62407,63.17994,54.79825,53.38223,71.96354,56.47593,65.81746,69.47936,158.98385,132.39956,70.44786
5/25/2007,54.18479,60.05695,43.86637,44.001,44.33238,38.02158,23.89467,52.60367,57.25593,55.97642,56.48805,62.01848,56.91381,62.72832,66.25443,48.28285,44.20083,51.61368,47.31174,43.41142,51.18751,43.53766,64.00592,64.6889
5/26/2007,105.21219,53.88054,48.56139,45.28519,42.90076,44.16438,-0.009,34.29811,27.25033,41.21527,43.15256,50.46332,58.80936,66.825,61.34812,61.09263,66.58996,62.02076,52.39614,48.51592,78.10176,57.89707,69.13942,117.13994
5/27/2007,97.72149,74.8197,48.57809,54.92846,56.85873,66.89114,54.07145,45.99208,29.98802,33.08305,45.7421,52.6436,57.001,46.06789,47.75118,41.88484,47.83563,58.011,50.36394,42.63843,53.73027,161.27709,109.67281,182.96204
5/28/2007,227.60302,53.17965,50.96125,50.36328,57.11105,57.4752,55.69419,50.42449,45.23758,51.47433,61.29199,74.2624,70.73845,62.54285,78.27081,69.51483,76.28238,76.6199,58.6312,48.82743,111.71302,99.29897,67.63806,51.23565
5/29/2007,38.18883,8.17633,19.96308,15.23611,12.70274,32.09481,17.51029,41.22181,48.81392,48.74251,48.9612,51.63827,66.57084,185.43254,63.38129,68.08765,70.5037,54.47045,53.39103,40.02164,63.05505,181.61849,48.87764,44.68722
5/30/2007,43.70392,36.12742,37.87778,33.4588,39.22206,36.43344,8.81781,48.3712,39.37592,53.72563,68.73692,58.69486,50.17109,55.40904,56.60321,50.82345,51.66425,50.40767,48.62801,49.10976,59.7796,61.72236,97.78312,41.97345
5/31/2007,39.5241,33.69222,31.20253,31.3407,40.78635,39.74527,30.49531,38.71914,36.711,43.87826,49.1126,65.58189,54.15048,52.44641,53.30139,50.09453,54.207,50.82608,43.21682,44.35674,67.42894,102.89426,59.43705,48.76054
6/1/2007,49.05721,47.81929,46.54177,51.32781,38.68847,47.14362,32.48156,44.78038,43.42532,55.53548,57.27856,50.70226,49.49635,54.74905,55.7519,52.73137,51.16005,48.71391,51.16857,55.39485,57.32032,57.52877,51.7142,53.60342
6/2/2007,47.27711,45.3034,47.85482,48.88529,19.51161,2.57296,14.48024,48.62913,30.85283,29.68958,40.62504,46.19284,45.39535,50.22731,45.33618,52.59496,41.88352,48.70815,47.30628,46.21821,45.95656,53.98713,54.09069,44.13275
6/3/2007,48.47445,26.37688,44.74462,35.51235,33.011,39.22452,39.30141,48.0426,31.58283,48.81209,58.15772,46.59464,49.75288,45.30949,43.71059,49.36994,50.42737,47.02661,53.78918,47.47363,75.52503,57.09053,44.88008,50.31691
6/4/2007,27.69562,52.70079,-19.02999,33.10761,47.85227,41.27124,26.9041,32.51968,31.99248,41.92335,58.50252,61.97935,50.57486,60.33822,67.62836,59.88513,68.1326,73.022,72.78916,127.40682,117.71538,91.34393,118.47288,68.7388
6/5/2007,56.55832,48.20603,44.55222,35.63863,27.40496,49.61315,25.22587,24.47765,33.04781,39.77337,44.08736,45.69112,40.27625,33.17398,37.59274,33.72203,36.00871,39.65615,38.78256,38.33864,42.32085,47.99468,50.5448,106.54116
6/6/2007,57.80894,35.25002,34.72266,30.6886,35.18189,47.44754,39.96484,46.09417,37.24346,39.78868,40.7214,41.20129,39.49322,41.01761,40.26172,37.34785,38.06297,32.89284,24.98345,22.12522,34.54335,59.71308,56.08098,43.57066
6/7/2007,90.33354,35.57866,51.51023,47.87929,40.31022,53.51977,24.99535,44.39215,23.59242,37.2963,38.98611,54.03127,44.21301,43.88692,44.77711,48.70835,40.93841,31.55535,32.43835,26.25909,37.87279,59.02429,73.4492,54.19954
6/8/2007,119.60331,52.43059,38.8139,35.24055,21.707,145.32762,50.35769,66.06979,66.21944,51.45333,56.17404,68.24881,49.47535,64.29219,52.17404,47.43078,48.84156,46.21922,44.17657,44.05838,47.69531,73.65491,112.14021,132.96106
6/9/2007,78.68402,131.52395,30.85631,1.44306,43.2308,10.87688,1.95407,23.2756,31.76002,43.99354,25.27083,40.28326,49.8948,46.10519,51.19196,45.17296,43.74391,38.11382,41.58928,42.92945,56.83596,70.90567,134.16486,232.43058
6/10/2007,77.90332,23.41102,4.67406,30.90858,43.9291,51.12457,16.22468,-3.39414,8.55158,9.32146,16.07042,31.40045,44.52506,61.33009,57.78541,41.36928,43.19277,48.2389,61.13888,66.04001,106.16913,143.35257,176.24422,66.3254
6/11/2007,58.80858,6.98625,46.69959,3.5591,40.85565,24.90197,22.79347,27.99019,30.69675,51.65573,69.0374,64.65299,54.76241,48.66055,44.68164,44.02376,56.18221,54.74711,49.63295,62.10847,57.76811,59.20627,64.1242,74.29985
6/12/2007,22.07465,38.48224,6.43865,24.56677,37.21672,53.39964,36.02691,33.37552,29.12337,32.01993,42.47358,39.63946,40.02231,45.36579,44.86434,47.79076,57.10913,49.21154,43.91562,47.06265,47.76305,60.11019,50.22504,58.96806
